frame 168:(186,78), (171,99), (151,168), (141,236), (132,253), (173,269), (192,260), 
frame 169:(187,78), (172,99), (151,168), (141,236), (133,253), (173,269), (192,260), 
frame 170:(188,78), (173,99), (152,168), (141,235), (133,252), (173,269), (192,260), 
frame 171:(189,78), (174,99), (152,168), (141,235), (133,252), (173,269), (192,260), 
frame 172:(190,78), (175,99), (153,167), (141,235), (133,252), (172,269), (192,260), 
frame 173:(191,77), (176,98), (153,167), (141,234), (133,251), (173,269), (192,260), 
frame 174:(191,77), (176,98), (154,167), (141,234), (133,251), (173,268), (192,260), 
frame 175:(193,77), (177,98), (154,166), (141,234), (133,250), (173,268), (192,260), 
frame 176:(194,77), (178,98), (155,166), (141,233), (133,250), (173,268), (192,260), 
frame 177:(195,77), (179,98), (155,166), (142,233), (133,249), (173,268), (192,260), 
frame 178:(196,77), (180,98), (156,166), (142,232), (133,249), (173,268), (192,260), 
frame 179:(197,77), (182,97), (157,165), (142,232), (133,248), (173,268), (192,260), 
frame 180:(198,77), (183,97), (157,165), (142,232), (133,248), (173,268), (192,260), 
frame 181:(200,77), (184,97), (158,164), (142,231), (133,247), (173,268), (192,260), 
frame 182:(201,77), (185,97), (159,164), (143,230), (133,247), (173,268), (192,260), 
frame 183:(202,76), (186,97), (159,164), (143,230), (134,246), (173,268), (192,260), 
frame 184:(204,76), (187,96), (160,163), (143,229), (134,245), (173,268), (193,260), 
frame 185:(205,76), (189,96), (161,163), (144,229), (134,245), (173,267), (193,260), 
frame 186:(206,76), (190,96), (162,162), (144,228), (134,244), (173,267), (193,260), 
frame 187:(208,76), (191,96), (162,162), (144,228), (134,243), (173,267), (193,260), 
frame 188:(209,75), (193,95), (163,161), (145,227), (135,242), (173,267), (193,260), 
frame 189:(211,75), (194,95), (164,161), (145,226), (135,241), (173,267), (193,261), 
frame 190:(212,75), (195,95), (165,160), (145,226), (135,241), (173,267), (194,261), 
frame 191:(213,75), (196,94), (166,160), (146,225), (136,240), (173,266), (194,261), 
frame 192:(215,74), (198,94), (167,159), (147,224), (136,239), (173,266), (194,261), 
frame 193:(216,74), (199,94), (168,158), (147,223), (136,238), (173,266), (194,262), 
frame 194:(218,74), (201,93), (169,158), (147,223), (137,237), (173,266), (194,262), 
frame 195:(220,74), (202,93), (170,157), (148,222), (137,237), (173,266), (194,262), 
frame 196:(221,74), (204,93), (171,157), (148,222), (138,236), (173,266), (194,262), 
frame 197:(223,74), (205,92), (172,156), (149,221), (138,235), (173,266), (195,262), 
frame 198:(225,74), (207,92), (173,155), (150,220), (139,234), (173,265), (195,262), 
frame 199:(226,73), (208,92), (174,155), (150,219), (139,233), (174,265), (195,263), 
frame 200:(228,73), (209,92), (175,154), (151,219), (140,232), (174,265), (195,263), 
frame 201:(230,73), (211,91), (176,154), (152,218), (140,231), (174,265), (195,263), 
frame 202:(232,73), (212,91), (177,153), (152,217), (141,230), (174,265), (195,263), 
frame 203:(233,73), (214,91), (178,152), (153,217), (141,229), (174,265), (195,263), 
frame 204:(235,72), (216,90), (179,152), (154,216), (142,229), (174,265), (196,263), 
frame 205:(237,72), (217,90), (181,151), (154,215), (143,228), (174,265), (196,263), 
frame 206:(239,72), (219,90), (182,150), (155,214), (144,227), (174,265), (196,263), 
frame 207:(241,72), (221,90), (183,150), (156,213), (144,226), (174,265), (196,263), 
frame 208:(243,72), (223,89), (184,149), (157,212), (145,224), (175,265), (196,263), 
frame 209:(245,72), (225,89), (186,149), (158,212), (146,223), (175,265), (196,263), 
frame 210:(246,72), (226,89), (187,148), (159,211), (147,222), (175,265), (196,263), 
frame 211:(249,71), (228,88), (189,147), (160,210), (148,221), (175,264), (196,263), 
frame 212:(251,71), (230,88), (191,147), (161,209), (149,220), (175,264), (196,263), 
frame 213:(252,71), (232,88), (192,146), (162,208), (150,219), (176,264), (196,263), 
frame 214:(255,71), (234,88), (194,146), (163,207), (151,217), (176,263), (196,263), 
frame 215:(257,71), (236,87), (195,145), (164,207), (152,216), (176,263), (196,262), 
frame 216:(259,71), (238,87), (197,144), (165,206), (152,215), (176,263), (197,262), 
frame 217:(261,71), (241,87), (199,143), (166,205), (154,214), (177,262), (197,262), 
frame 218:(264,71), (243,87), (200,143), (167,203), (155,212), (177,261), (197,261), 
frame 219:(266,71), (245,87), (202,142), (168,202), (156,211), (177,261), (197,261), 
frame 220:(269,70), (247,87), (204,141), (170,201), (157,209), (177,260), (197,260), 
frame 221:(271,71), (250,86), (206,140), (171,200), (158,208), (178,259), (198,260), 
frame 222:(274,71), (252,86), (208,140), (172,199), (160,207), (178,258), (198,260), 
frame 223:(276,71), (255,86), (210,139), (174,198), (161,205), (179,257), (199,259), 
frame 224:(279,70), (257,85), (212,138), (175,197), (163,204), (179,256), (199,258), 
frame 225:(281,70), (259,85), (214,138), (177,196), (164,202), (180,255), (199,258), 
frame 226:(284,70), (262,85), (216,137), (179,195), (166,201), (181,254), (200,257), 
frame 227:(287,70), (264,85), (219,137), (180,194), (167,200), (182,253), (201,257), 
frame 228:(289,70), (267,84), (221,136), (182,192), (169,198), (182,251), (201,256), 
frame 229:(292,70), (270,84), (224,135), (184,192), (171,197), (183,250), (202,256), 
frame 230:(295,69), (272,84), (226,135), (186,190), (173,196), (184,250), (203,255), 
frame 231:(297,69), (275,83), (228,134), (188,190), (175,194), (185,248), (204,254), 
frame 232:(300,69), (278,83), (230,133), (190,189), (176,193), (186,247), (205,253), 
frame 233:(303,69), (281,83), (233,133), (192,188), (179,192), (188,246), (206,253), 
frame 234:(305,69), (283,83), (235,133), (194,187), (180,191), (189,245), (207,252), 
frame 235:(308,68), (286,83), (238,132), (196,186), (182,190), (190,244), (209,251), 
frame 236:(311,68), (289,82), (240,132), (198,185), (185,189), (192,243), (210,251), 
frame 237:(313,68), (291,82), (242,131), (200,184), (186,188), (194,242), (211,250), 
frame 238:(316,68), (294,82), (245,131), (202,183), (189,187), (195,241), (213,249), 
frame 239:(319,68), (297,82), (247,130), (204,183), (191,186), (197,241), (215,249), 
frame 240:(321,68), (299,81), (249,130), (206,182), (193,186), (199,240), (216,248), 
frame 241:(324,67), (302,81), (252,130), (209,182), (195,185), (201,240), (218,248), 
frame 242:(326,67), (304,81), (254,129), (211,181), (197,185), (203,239), (221,248), 
frame 243:(329,67), (307,81), (257,129), (213,181), (200,185), (206,239), (223,247), 
frame 244:(332,67), (309,80), (259,129), (216,181), (202,185), (208,238), (225,247), 
frame 245:(334,66), (312,80), (261,128), (218,180), (205,185), (210,238), (228,247), 
frame 246:(337,66), (314,80), (264,128), (221,180), (207,185), (213,238), (231,247), 
frame 247:(339,66), (317,80), (266,128), (223,180), (209,185), (216,238), (233,247), 
frame 248:(341,65), (319,79), (269,128), (225,180), (212,185), (219,238), (237,247), 
frame 249:(344,65), (322,79), (271,128), (228,181), (214,186), (222,237), (239,246), 
frame 250:(346,65), (324,79), (274,128), (230,181), (216,186), (225,238), (243,247), 
frame 251:(349,65), (327,79), (276,128), (233,181), (219,187), (228,238), (246,247), 
frame 252:(351,65), (329,79), (279,129), (236,182), (222,187), (231,238), (249,247), 
frame 253:(354,64), (332,79), (281,129), (238,182), (224,188), (234,239), (253,247), 
frame 254:(356,64), (334,79), (284,129), (241,183), (227,189), (238,239), (256,248), 
frame 255:(358,64), (336,79), (286,129), (244,184), (230,190), (241,240), (259,248), 
frame 256:(361,64), (339,79), (289,130), (246,185), (232,192), (245,241), (263,248), 
frame 257:(363,64), (341,79), (291,130), (249,185), (235,193), (249,242), (267,249), 
frame 258:(365,64), (344,79), (294,131), (252,186), (237,194), (253,243), (270,249), 
frame 259:(368,63), (346,79), (297,131), (255,187), (241,195), (256,244), (274,250), 
frame 260:(370,63), (349,79), (299,131), (258,188), (243,197), (260,244), (279,251), 
frame 261:(372,63), (351,79), (302,132), (261,190), (246,198), (264,245), (282,251), 
frame 262:(375,63), (353,79), (305,133), (264,191), (249,199), (268,246), (286,252), 
frame 263:(377,63), (356,79), (307,134), (267,192), (252,201), (273,247), (291,252), 
frame 264:(379,63), (358,79), (310,134), (270,193), (255,203), (277,248), (295,253), 
frame 265:(382,63), (360,80), (313,135), (273,195), (258,205), (281,250), (299,254), 
frame 266:(384,63), (363,80), (315,136), (276,196), (262,206), (285,250), (303,255), 
frame 267:(386,63), (365,80), (318,137), (279,198), (265,208), (290,252), (308,256), 
frame 268:(388,63), (367,80), (321,138), (283,199), (268,210), (294,253), (312,256), 
frame 269:(390,63), (369,80), (324,139), (286,201), (272,212), (299,254), (316,257), 
frame 270:(392,63), (372,81), (327,140), (289,202), (275,214), (303,256), (321,258), 
frame 271:(395,63), (374,81), (329,141), (293,204), (279,216), (307,257), (325,259), 
frame 272:(397,63), (376,81), (332,142), (296,205), (282,218), (312,258), (330,259), 
frame 273:(399,63), (378,82), (335,143), (300,207), (286,220), (317,259), (334,260), 
frame 274:(401,63), (380,82), (338,144), (304,209), (290,222), (321,260), (339,261), 
frame 275:(403,63), (382,83), (341,145), (307,211), (293,224), (326,261), (344,262), 
frame 276:(405,63), (385,83), (344,146), (311,213), (297,226), (331,263), (349,263), 
frame 277:(406,63), (387,83), (347,148), (315,214), (301,228), (336,264), (353,264), 
frame 278:(408,63), (389,84), (350,149), (319,216), (305,230), (341,265), (358,265), 
frame 279:(410,64), (391,84), (353,150), (323,218), (309,232), (346,266), (363,265), 
frame 280:(412,64), (393,85), (356,151), (327,220), (313,234), (351,268), (368,266), 
frame 281:(414,64), (395,85), (359,152), (331,222), (317,236), (356,269), (373,267), 
frame 282:(416,64), (397,86), (362,153), (335,223), (322,238), (362,270), (378,268), 
frame 283:(418,64), (399,86), (365,154), (339,225), (326,241), (367,271), (383,268), 
frame 284:(419,64), (401,86), (368,156), (343,227), (330,243), (372,272), (388,269), 
frame 285:(421,65), (403,87), (371,157), (347,228), (334,244), (377,274), (394,270), 
frame 286:(422,65), (405,87), (375,158), (351,230), (339,247), (383,274), (399,271), 
frame 287:(424,65), (407,88), (378,159), (355,232), (343,249), (388,276), (404,271), 
frame 288:(426,65), (409,88), (381,160), (360,234), (348,251), (394,277), (409,272), 
frame 289:(427,65), (411,89), (384,161), (364,235), (352,252), (400,278), (414,272), 
frame 290:(429,66), (413,89), (387,162), (368,237), (357,254), (405,279), (420,273), 
frame 291:(430,66), (415,89), (390,164), (373,238), (362,256), (411,279), (425,274), 
frame 292:(432,66), (416,90), (393,164), (377,240), (366,257), (416,280), (430,274), 
frame 293:(433,66), (418,90), (397,165), (382,241), (371,259), (422,281), (436,274), 
frame 294:(434,67), (420,91), (400,166), (386,242), (376,260), (427,281), (441,275), 
frame 295:(436,67), (422,91), (403,167), (391,244), (381,262), (433,282), (446,275), 
frame 296:(437,67), (423,92), (406,168), (395,245), (386,264), (438,282), (451,275), 
frame 297:(438,67), (425,92), (409,169), (400,246), (391,265), (444,283), (457,276), 
frame 298:(440,68), (426,93), (412,169), (404,247), (395,266), (450,283), (462,276), 
frame 299:(441,68), (428,93), (416,170), (409,248), (400,267), (455,284), (467,276), 
frame 300:(442,68), (430,93), (419,171), (414,249), (405,268), (461,284), (472,276), 
frame 301:(443,69), (431,94), (422,172), (418,250), (410,270), (466,284), (477,276), 
frame 302:(444,69), (433,94), (425,173), (423,251), (415,271), (471,285), (482,276), 
frame 303:(445,69), (434,95), (428,173), (427,251), (420,271), (477,285), (488,276), 
frame 304:(446,69), (436,95), (431,174), (432,252), (425,272), (482,285), (493,276), 
frame 305:(447,69), (437,95), (434,174), (437,253), (429,273), (487,285), (498,276), 
frame 306:(448,70), (439,96), (438,175), (441,253), (434,273), (493,284), (502,275), 
frame 307:(449,70), (440,96), (441,175), (445,254), (439,274), (498,284), (508,275), 
frame 308:(450,70), (442,96), (444,176), (450,254), (443,274), (503,284), (513,274), 
frame 309:(451,71), (443,97), (447,176), (454,255), (448,275), (508,284), (517,274), 
frame 310:(452,71), (445,97), (450,176), (459,255), (453,275), (513,283), (522,273), 
frame 311:(453,71), (446,97), (452,176), (463,255), (457,276), (519,283), (527,273), 
frame 312:(454,72), (447,98), (455,177), (467,256), (462,276), (523,283), (532,272), 
frame 313:(455,72), (448,98), (458,177), (471,256), (466,276), (528,282), (536,272), 
frame 314:(456,72), (450,98), (461,177), (475,256), (471,276), (533,281), (541,271), 
frame 315:(457,72), (451,99), (463,177), (480,256), (475,276), (538,281), (545,270), 
frame 316:(458,73), (453,99), (466,177), (484,256), (479,277), (542,280), (549,270), 
frame 317:(459,73), (454,99), (468,177), (487,256), (483,277), (546,280), (553,269), 
frame 318:(460,73), (455,99), (471,177), (491,256), (487,277), (550,279), (557,268), 
frame 319:(461,74), (457,100), (473,177), (494,255), (491,277), (554,279), (561,268), 
frame 320:(462,74), (458,100), (476,177), (498,255), (494,277), (558,278), (565,267), 
frame 321:(463,74), (459,100), (478,177), (501,255), (498,277), (561,278), (568,266), 
frame 322:(464,74), (461,100), (480,177), (504,255), (501,277), (565,277), (571,266), 
frame 323:(466,74), (463,100), (482,178), (507,255), (504,277), (567,277), (574,266), 
frame 324:(468,74), (464,101), (484,177), (509,255), (506,277), (570,277), (576,266), 
frame 325:(470,75), (466,101), (486,178), (511,255), (508,277), (572,277), (579,266), 
frame 326:(472,75), (468,101), (488,178), (513,255), (510,277), (574,277), (581,266), 
frame 327:(473,75), (470,101), (490,178), (515,256), (512,277), (576,277), (583,267), 
frame 328:(475,75), (472,101), (492,178), (516,256), (513,278), (577,278), (584,267), 
frame 329:(477,75), (474,101), (493,178), (517,256), (514,278), (578,278), (585,268), 
frame 330:(479,75), (475,101), (495,179), (518,256), (515,278), (579,279), (586,269), 
frame 331:(481,75), (477,101), (496,179), (519,257), (516,278), (580,280), (587,270), 
frame 332:(483,75), (479,102), (497,179), (520,257), (516,278), (581,281), (588,270), 
frame 333:(484,75), (480,102), (498,179), (521,257), (517,279), (581,282), (589,271), 
